file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,n_dummies,n_leftover_dummies,n_seg_changed,n_leftover_segchange,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,SV_missed,CNV_missed,log10_CNV_missed,event_chr,is_event_cluster,n_event_chr,unaccounted_CNV,log10_unaccounted_CNV
23X_22q11-2_distal_deletion_r1,7,1,['Chr8'],2,2,314174,"[300218, 13956]",1,0,0,0,545812,6,0,0,0,300794,5.478269169044339,"['Chr1', 'Chr2', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr18', 'Chr22']",True,1,-245018,0.0
23X_22q11-2_distal_deletion_r1,8,1,['Chr9'],2,2,3620570,"[3620318, 252]",1,0,0,0,129752,8,0,0,0,504,2.7024305364455254,"['Chr1', 'Chr2', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr18', 'Chr22']",True,1,-129248,0.0
23X_22q11-2_distal_deletion_r1,9,1,['Chr10'],2,2,4310,"[2155, 2155]",0,0,0,0,24308,2,0,0,0,4310,3.6344772701607315,"['Chr1', 'Chr2', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr18', 'Chr22']",False,0,-19998,0.0
23X_22q11-2_distal_deletion_r2,0,1,['Chr2'],2,2,74345,"[38907, 35438]",1,0,0,0,119741,7,0,0,0,79745,4.901703462381462,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,-39996,0.0
23X_22q11-2_distal_deletion_r2,1,1,['Chr3'],2,2,398142855,"[2130374, 396012481]",0,0,0,0,25283,3,1,2,3,398142843,8.600038913272009,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,398117560,8.600011333682849
23X_22q11-2_distal_deletion_r2,10,1,['Chr13'],2,2,4450,"[2225, 2225]",0,0,0,0,24448,2,0,0,0,4450,3.6483600109809315,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-19998,0.0
23X_22q11-2_distal_deletion_r2,11,1,['Chr14'],2,2,20870,"[10435, 10435]",0,0,0,0,340868,2,0,0,0,20870,4.319522449065454,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-319998,0.0
23X_22q11-2_distal_deletion_r2,12,1,['Chr15'],2,2,9358,"[4679, 4679]",0,0,0,0,29356,2,0,0,0,9358,3.9711830408561615,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-19998,0.0
23X_22q11-2_distal_deletion_r2,13,1,['Chr16'],2,2,7186,"[3593, 3593]",0,0,0,0,227184,2,0,0,0,7186,3.8564872128686307,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-219998,0.0
23X_22q11-2_distal_deletion_r2,14,1,['Chr17'],3,3,174850187,"[3427303, 8475305, 162947579]",2,0,0,0,77700,2,0,4,4,280125262,8.447352275737142,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,280047562,8.447231796199347
23X_22q11-2_distal_deletion_r2,15,1,['Chr18'],2,2,13820,"[6910, 6910]",0,0,0,0,233818,2,0,0,0,13820,4.14050804303818,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-219998,0.0
23X_22q11-2_distal_deletion_r2,16,1,['Chr19'],2,2,3800,"[1900, 1900]",0,0,0,0,23798,2,0,0,0,3800,3.57978359661681,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-19998,0.0
23X_22q11-2_distal_deletion_r2,17,1,['Chr20'],2,2,896,"[448, 448]",0,0,0,0,220894,2,0,0,0,896,2.9523080096621253,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-219998,0.0
23X_22q11-2_distal_deletion_r2,18,2,"['Chr1', 'Chr21']",4,4,28228,"[18996, 3088, 3392, 2752]",0,0,0,0,25502,2,3,7,10,582949584,8.765630996718917,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,2,582924082,8.765611997442749
23X_22q11-2_distal_deletion_r2,19,1,['Chr22'],2,2,159926,"[133006, 26920]",0,0,0,0,131846,4,0,2,2,111848,5.048628222704177,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,-19998,0.0
23X_22q11-2_distal_deletion_r2,2,1,['Chr4'],2,2,5168471,"[2712024, 2456447]",1,0,0,0,49950,4,1,1,2,5113301,6.708701358693956,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,5063351,6.704438034453682
23X_22q11-2_distal_deletion_r2,20,1,['ChrX'],2,2,10564,"[5282, 5282]",0,0,0,0,30562,2,0,0,0,10564,4.023828392534886,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-19998,0.0
23X_22q11-2_distal_deletion_r2,3,1,['Chr6'],2,2,12162,"[6081, 6081]",0,0,0,0,132160,2,0,0,0,12162,4.085004999076652,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-119998,0.0
23X_22q11-2_distal_deletion_r2,4,2,"['Chr5', 'Chr7']",4,4,82325783,"[41165750, 35163, 6503, 41118367]",1,0,0,0,151701,15,1,5,6,113806,5.056165159231289,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,2,-37895,0.0
23X_22q11-2_distal_deletion_r2,5,1,['Chr8'],2,2,5020,"[2510, 2510]",0,0,0,0,125018,2,0,0,0,5020,3.7007037171450192,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-119998,0.0
23X_22q11-2_distal_deletion_r2,6,1,['Chr9'],2,2,504,"[252, 252]",0,0,0,0,120502,2,0,0,0,504,2.7024305364455254,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-119998,0.0
23X_22q11-2_distal_deletion_r2,7,1,['Chr10'],2,2,2145446,"[2143291, 2155]",0,0,0,0,26201,4,1,3,4,2145440,6.331516373432532,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,2119239,6.326179937611251
23X_22q11-2_distal_deletion_r2,8,1,['Chr11'],2,2,10088977,"[6067305, 4021672]",1,0,0,0,155026,4,1,1,2,10033419,7.001448948954093,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",True,1,9878393,6.994686300053535
23X_22q11-2_distal_deletion_r2,9,1,['Chr12'],2,2,2696,"[1348, 1348]",0,0,0,0,22694,2,0,0,0,2696,3.4307198878632823,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr7', 'Chr10', 'Chr11', 'Chr17', 'Chr21', 'Chr22']",False,0,-19998,0.0
23X_22q11_duplication_r2,0,1,['Chr1'],2,2,42098,"[24776, 17322]",1,0,0,0,134486,7,0,0,0,94490,4.975385848989467,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-39996,0.0
23X_22q11_duplication_r2,1,1,['Chr2'],2,2,4342,"[2171, 2171]",0,0,0,0,24340,2,0,0,0,4342,3.637689819118401,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,10,1,['Chr12'],2,2,96491,"[57820, 38671]",0,0,0,0,70981,6,0,0,0,30985,4.491151500485698,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-39996,0.0
23X_22q11_duplication_r2,11,1,['Chr13'],2,2,4450,"[2225, 2225]",0,0,0,0,24448,2,0,0,0,4450,3.6483600109809315,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,12,2,"['Chr6', 'Chr15']",4,4,280387685,"[153166322, 6081, 127215282]",0,0,0,0,189034,15,1,4,5,249169302,8.396494535606593,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,2,248980268,8.396164930074532
23X_22q11_duplication_r2,13,1,['Chr16'],2,2,90676792,"[8420857, 82255935]",0,0,0,0,406288,6,0,0,0,166292,5.220871356619241,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-239996,0.0
23X_22q11_duplication_r2,14,1,['Chr17'],2,2,221834,"[186334, 35500]",0,0,0,0,22094,2,0,0,0,2096,3.321391278311689,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,15,1,['Chr18'],2,2,2096,"[1048, 1048]",0,0,0,0,233818,2,0,0,0,13820,4.14050804303818,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-219998,0.0
23X_22q11_duplication_r2,16,1,['Chr19'],2,2,13820,"[6910, 6910]",0,0,0,0,23798,2,0,0,0,3800,3.57978359661681,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,17,1,['Chr20'],2,2,3800,"[1900, 1900]",0,0,0,0,220894,2,0,0,0,896,2.9523080096621253,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-219998,0.0
23X_22q11_duplication_r2,18,1,['Chr21'],2,2,896,"[448, 448]",0,0,0,0,25502,2,0,0,0,5504,3.740678425227455,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,19,1,['Chr22'],2,2,5504,"[2752, 2752]",1,0,0,0,418535,4,0,2,2,398537,5.60046864731279,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-19998,0.0
23X_22q11_duplication_r2,2,1,['Chr3'],2,2,205986,"[138527, 67459]",1,0,0,0,250058,9,0,0,0,85128,4.930072430183548,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-164930,0.0
23X_22q11_duplication_r2,20,2,"['Chr14', 'ChrX']",4,4,406617,"[399696, 6921]",1,0,0,0,43968,6,1,5,6,31434,4.49739964883159,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,2,-12534,0.0
23X_22q11_duplication_r2,3,1,['Chr4'],2,2,3980,"[1990, 1990]",0,0,0,0,23978,2,0,0,0,3980,3.5998830720736876,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,4,1,['Chr5'],2,2,16820,"[11276, 5544]",0,0,0,0,131086,2,2,2,4,16816,4.225722698684167,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-114270,0.0
23X_22q11_duplication_r2,5,1,['Chr7'],2,2,1976,"[988, 988]",0,0,0,0,21974,2,0,0,0,1976,3.295786940251609,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,6,1,['Chr8'],2,2,463901,"[446189, 17712]",2,0,0,0,683716,9,1,1,2,441531,5.644961200906346,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",True,1,-242185,0.0
23X_22q11_duplication_r2,7,1,['Chr9'],2,2,504,"[252, 252]",0,0,0,0,120502,2,0,0,0,504,2.7024305364455254,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-119998,0.0
23X_22q11_duplication_r2,8,1,['Chr10'],2,2,4310,"[2155, 2155]",0,0,0,0,24308,2,0,0,0,4310,3.6344772701607315,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_22q11_duplication_r2,9,1,['Chr11'],2,2,14112,"[7056, 7056]",0,0,0,0,34110,2,0,0,0,14112,4.149588567787744,"['Chr1', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr12', 'Chr14', 'Chr15', 'Chr16', 'Chr22', 'ChrX']",False,0,-19998,0.0
23X_Angelman_r1,0,1,['Chr2'],2,2,161441,"[130902, 30539]",1,0,0,0,154751,9,2,2,4,134899,5.130008730279083,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,1,-19852,0.0
23X_Angelman_r1,1,1,['Chr3'],2,2,9924,"[4962, 4962]",0,0,0,0,129922,2,0,0,0,9924,3.9966867556001713,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-119998,0.0
23X_Angelman_r1,10,1,['Chr12'],2,2,2696,"[1348, 1348]",0,0,0,0,22694,2,0,0,0,2696,3.4307198878632823,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,11,1,['Chr13'],2,2,4450,"[2225, 2225]",0,0,0,0,24448,2,0,0,0,4450,3.6483600109809315,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,12,1,['Chr14'],2,2,20870,"[10435, 10435]",0,0,0,0,340868,2,0,0,0,20870,4.319522449065454,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-319998,0.0
23X_Angelman_r1,13,1,['Chr15'],2,2,127646578,"[127560295, 86283]",2,0,0,0,14679,1,3,6,9,146770670,8.166639276766647,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,1,146755991,8.166595839426519
23X_Angelman_r1,14,1,['Chr16'],2,2,7186,"[3593, 3593]",0,0,0,0,227184,2,0,0,0,7186,3.8564872128686307,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-219998,0.0
23X_Angelman_r1,15,1,['Chr17'],2,2,2096,"[1048, 1048]",0,0,0,0,22094,2,0,0,0,2096,3.321391278311689,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,16,1,['Chr18'],2,2,13820,"[6910, 6910]",0,0,0,0,233818,2,0,0,0,13820,4.14050804303818,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-219998,0.0
23X_Angelman_r1,17,1,['Chr19'],2,2,3800,"[1900, 1900]",0,0,0,0,23798,2,0,0,0,3800,3.57978359661681,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,18,1,['Chr20'],2,2,896,"[448, 448]",0,0,0,0,220894,2,0,0,0,896,2.9523080096621253,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-219998,0.0
23X_Angelman_r1,19,1,['Chr21'],2,2,52510,"[43071, 9439]",1,0,0,0,59136,4,0,2,2,39138,4.592598628906131,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,1,-19998,0.0
23X_Angelman_r1,2,1,['Chr4'],2,2,3980,"[1990, 1990]",0,0,0,0,23978,2,0,0,0,3980,3.5998830720736876,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,20,1,['Chr22'],2,2,5760,"[2880, 2880]",0,0,0,0,25758,2,0,0,0,5760,3.760422483423212,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,21,1,['ChrX'],2,2,10564,"[5282, 5282]",0,0,0,0,30562,2,0,0,0,10564,4.023828392534886,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,3,1,['Chr5'],2,2,18498415,"[18451531, 46884]",1,0,0,0,169716,4,2,2,4,18434359,7.26562804090591,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,1,18264643,7.261611187927882
23X_Angelman_r1,4,1,['Chr6'],2,2,12162,"[6081, 6081]",0,0,0,0,132160,2,0,0,0,12162,4.085004999076652,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-119998,0.0
23X_Angelman_r1,5,1,['Chr7'],2,2,116357,"[69091, 47266]",0,0,0,0,107147,14,0,0,0,67151,4.827052484484231,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,1,-39996,0.0
23X_Angelman_r1,6,1,['Chr8'],2,2,5020,"[2510, 2510]",0,0,0,0,125018,2,0,0,0,5020,3.7007037171450192,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-119998,0.0
23X_Angelman_r1,7,2,"['Chr1', 'Chr9']",4,4,270813098,"[8752, 135379546, 135399832, 24968]",0,0,0,0,183509,10,1,1,2,15816,4.199096656305616,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,2,-167693,0.0
23X_Angelman_r1,8,1,['Chr10'],2,2,4310,"[2155, 2155]",0,0,0,0,24308,2,0,0,0,4310,3.6344772701607315,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",False,0,-19998,0.0
23X_Angelman_r1,9,1,['Chr11'],2,2,8188655,"[8159499, 29156]",1,0,0,0,230896,14,1,1,2,8121095,6.909614590866288,"['Chr1', 'Chr2', 'Chr5', 'Chr7', 'Chr7', 'Chr9', 'Chr11', 'Chr15', 'Chr21']",True,1,7890199,6.897087956759741
23X_Angelman_r2,0,1,['Chr2'],2,2,8208162,"[8174353, 33809]",1,0,0,0,207279,14,1,1,2,8143934,6.910834245401333,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,7936655,6.8996375022846275
23X_Angelman_r2,1,1,['Chr3'],2,2,155224,"[93745, 61479]",1,0,0,0,288555,7,0,0,0,148559,5.171898967361075,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,-139996,0.0
23X_Angelman_r2,10,1,['Chr13'],2,2,14112,"[7056, 7056]",0,0,0,0,24448,2,0,0,0,4450,3.6483600109809315,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-19998,0.0
23X_Angelman_r2,11,1,['Chr14'],2,2,2696,"[1348, 1348]",0,0,0,0,170434,1,1,2,3,2282515,6.358413640268034,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,2112081,6.324710569722796
23X_Angelman_r2,12,1,['Chr15'],2,2,4450,"[2225, 2225]",1,0,0,0,14679,1,1,4,5,152902731,8.18441524242761,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,152888052,8.184373547196367
23X_Angelman_r2,13,1,['Chr16'],2,2,177407114,"[88696919, 88710195]",1,1,0,0,284442,8,1,1,2,4141572,6.617165215841243,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,3857130,6.5862642764940444
23X_Angelman_r2,14,1,['Chr17'],2,2,152902735,"[152889637, 13098]",0,0,0,0,22094,2,0,0,0,2096,3.321391278311689,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-19998,0.0
23X_Angelman_r2,15,1,['Chr18'],2,2,4150928,"[4082769, 68159]",0,0,0,0,233818,2,0,0,0,13820,4.14050804303818,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-219998,0.0
23X_Angelman_r2,16,1,['Chr19'],2,2,2096,"[1048, 1048]",0,0,0,0,23798,2,0,0,0,3800,3.57978359661681,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-19998,0.0
23X_Angelman_r2,17,1,['Chr20'],2,2,13820,"[6910, 6910]",0,0,0,0,220894,2,0,0,0,896,2.9523080096621253,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-219998,0.0
23X_Angelman_r2,18,1,['Chr21'],2,2,3800,"[1900, 1900]",0,0,0,0,25502,2,0,0,0,5504,3.740678425227455,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-19998,0.0
23X_Angelman_r2,19,1,['Chr22'],2,2,896,"[448, 448]",0,0,0,0,25758,2,0,0,0,5760,3.760422483423212,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-19998,0.0
23X_Angelman_r2,2,1,['Chr4'],2,2,110108,"[66133, 43975]",1,0,0,0,215235,7,0,0,0,175239,5.2436307662151025,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,-39996,0.0
23X_Angelman_r2,20,1,['ChrX'],2,2,5504,"[2752, 2752]",0,0,0,0,30562,2,0,0,0,10564,4.023828392534886,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-19998,0.0
23X_Angelman_r2,3,2,"['Chr1', 'Chr6']",4,4,112010864,"[112007776, 3088]",0,0,0,0,176706,12,0,0,0,18338,4.2633519683935654,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,2,-158368,0.0
23X_Angelman_r2,4,1,['Chr7'],2,2,112023694,"[15267, 112008427]",0,0,0,0,285183,6,0,0,0,245187,5.389497439835223,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,1,-39996,0.0
23X_Angelman_r2,5,2,"['Chr5', 'Chr8']",4,4,268085,"[255159, 12926]",0,0,0,0,229699,13,2,3,5,3640967,6.561216742712342,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",True,2,3411268,6.53291584029541
23X_Angelman_r2,6,1,['Chr9'],2,2,494051897,"[494046353, 5544]",0,0,0,0,120502,2,0,0,0,504,2.7024305364455254,"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr14', 'Chr15', 'Chr16']",False,0,-119998,0.0
