chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path9 : 3	167874090	171174090	q26.2	gneg	q26	Path9	+	3	True	167900000	171200000	gneg	0	Path9 : 3	3	q26.2	gneg
Path9 : 3	171174090	182974090	q26.33	gpos75	q26	Path9	+	3	True	179300000	183000000	gneg	0	Path9 : 3	3	q26.3	gpos100
Path9 : 3	182974090	188174090	q27.3	gneg	q27	Path9	+	3	True	186300000	188200000	gneg	0	Path9 : 3	3	q27	gneg
Path9 : 3	188174090	192574090	q28	gpos75	q28	Path9	+	3	True	188200000	192600000	gpos75	0	Path9 : 3	3	q28	gpos50
Path9 : 3	192574090	198191643	q29	gneg	q29	Path9	+	3	True	192600000	198217553	gneg	0	Path9 : 3	3	q29	gneg
Path11 : 4	1	7896475	q35.2	gpos25	q35	Path11	+	4	True	186200000	190196474	gneg	0	Path11 : 4	4	q35	gneg
Path11 : 4	7896475	19196475	q34.3	gpos100	q34	Path11	+	4	True	176600000	182300000	gpos75	0	Path11 : 4	4	q34	gpos100
Path11 : 4	19196475	20996475	q33	gneg	q33	Path11	+	4	True	169200000	171000000	gneg	0	Path11 : 4	4	q33	gneg
Path11 : 4	20996475	35596475	q32.3	gpos100	q32	Path11	+	4	True	163600000	169200000	gpos100	0	Path11 : 4	4	q32	gpos100
Path11 : 4	35596475	39996475	q31.3	gneg	q31	Path11	+	4	True	150200000	154600000	gneg	0	Path11 : 4	4	q31.3	gneg
Path11 : 4	39996475	49596475	q31.23	gpos25	q31	Path11	+	4	True	147500000	150200000	gneg	0	Path11 : 4	4	q31.2	gpos25
Path11 : 4	49596475	51696475	q31.1	gneg	q31	Path11	+	4	True	138500000	140600000	gneg	0	Path11 : 4	4	q31.1	gneg
Path11 : 4	51696475	67396475	q28.3	gpos100	q28	Path11	+	4	True	130100000	138500000	gpos50	0	Path11 : 4	4	q28	gpos100
Path11 : 4	67396475	70296475	q27	gneg	q27	Path11	+	4	True	119900000	122800000	gneg	0	Path11 : 4	4	q27	gneg
Path11 : 4	70296475	76996475	q26	gpos75	q26	Path11	+	4	True	113200000	119900000	gpos75	0	Path11 : 4	4	q26	gpos100
Path11 : 4	76996475	84753998	q25	gneg	q25	Path11	+	4	True	109396535	113200000	gneg	0	Path11 : 4	4	q25	gneg
Path11 : 4	84753998	91353998	q24	gpos50	q24	Path11	+	4	True	100100000	106700000	gpos50	0	Path11 : 4	4	q24	gpos75
Path11 : 4	91353998	93553998	q23	gneg	q23	Path11	+	4	True	97900000	100100000	gneg	0	Path11 : 4	4	q23	gneg
Path11 : 4	93553998	104353998	q22.3	gpos75	q22	Path11	+	4	True	94200000	97900000	gpos75	0	Path11 : 4	4	q22	gpos100
Path11 : 4	104353998	116153998	q21.3	gneg	q21	Path11	+	4	True	86000000	87100000	gneg	0	Path11 : 4	4	q21	gneg
Path11 : 4	116153998	132953998	q13.3	gpos75	q13	Path11	+	4	True	69400000	75300000	gpos100	0	Path11 : 4	4	q13	gpos100
Path11 : 4	132953998	139653998	q12	gneg	q12	Path11	+	4	True	51800000	58500000	gneg	0	Path11 : 4	4	q12	gneg
Path11 : 4	139653998	141453998	q11	acen	q11	Path11	+	4	True	50000000	51800000	acen	0	Path11 : 4	4	q11	acen
Path11 : 4	141453998	143253998	p11	acen	p11	Path11	+	4	True	48200000	50000000	acen	0	Path11 : 4	4	p11	acen
Path11 : 4	143253998	146853998	p12	gneg	p12	Path11	+	4	True	44600000	48200000	gneg	0	Path11 : 4	4	p12	gneg
Path11 : 4	146853998	150253998	p13	gpos50	p13	Path11	+	4	True	41200000	44600000	gpos50	0	Path11 : 4	4	p13	gpos75
Path11 : 4	150253998	155653998	p14	gneg	p14	Path11	+	4	True	35800000	41200000	gneg	0	Path11 : 4	4	p14	gneg
Path11 : 4	155653998	163753998	p15.1	gpos100	p15	Path11	+	4	True	27700000	35800000	gneg	0	Path11 : 4	4	p15.1	gpos100
Path11 : 4	163753998	170153998	p15.2	gneg	p15	Path11	+	4	True	21300000	27700000	gneg	0	Path11 : 4	4	p15.2	gneg
Path11 : 4	170153998	180153998	p15.31	gpos75	p15	Path11	+	4	True	17700000	21300000	gneg	0	Path11 : 4	4	p15.3	gpos100
Path11 : 4	180153998	189635917	p16.1	gneg	p16	Path11	+	4	True	6000000	11300000	gneg	0	Path11 : 4	4	p16	gneg
Path11 : 4	189635917	200921341	p16.3	gneg	p16	Path11	-	4	True	14575	1818080	gneg	0	Path11 : 4	4	p16	gneg
Path11 : 4	200921341	210921341	p15.33	gpos50	p15	Path11	-	4	True	11300000	15000000	gneg	0	Path11 : 4	4	p15.3	gpos100
Path11 : 4	210921341	217321341	p15.2	gneg	p15	Path11	-	4	True	21300000	27700000	gneg	0	Path11 : 4	4	p15.2	gneg
Path11 : 4	217321341	225421341	p15.1	gpos100	p15	Path11	-	4	True	27700000	35800000	gneg	0	Path11 : 4	4	p15.1	gpos100
Path11 : 4	225421341	230821341	p14	gneg	p14	Path11	-	4	True	35800000	41200000	gneg	0	Path11 : 4	4	p14	gneg
Path11 : 4	230821341	234221341	p13	gpos50	p13	Path11	-	4	True	41200000	44600000	gpos50	0	Path11 : 4	4	p13	gpos75
Path11 : 4	234221341	237821341	p12	gneg	p12	Path11	-	4	True	44600000	48200000	gneg	0	Path11 : 4	4	p12	gneg
Path11 : 4	237821341	239621341	p11	acen	p11	Path11	-	4	True	48200000	50000000	acen	0	Path11 : 4	4	p11	acen
Path11 : 4	239621341	241421341	q11	acen	q11	Path11	-	4	True	50000000	51800000	acen	0	Path11 : 4	4	q11	acen
Path11 : 4	241421341	248121341	q12	gneg	q12	Path11	-	4	True	51800000	58500000	gneg	0	Path11 : 4	4	q12	gneg
Path11 : 4	248121341	264921341	q13.1	gpos100	q13	Path11	-	4	True	58500000	65500000	gpos75	0	Path11 : 4	4	q13	gpos100
Path11 : 4	264921341	276721341	q21.1	gneg	q21	Path11	-	4	True	75300000	78000000	gneg	0	Path11 : 4	4	q21	gneg
Path11 : 4	276721341	287521341	q22.1	gpos75	q22	Path11	-	4	True	87100000	92800000	gpos75	0	Path11 : 4	4	q22	gpos100
Path11 : 4	287521341	289721341	q23	gneg	q23	Path11	-	4	True	97900000	100100000	gneg	0	Path11 : 4	4	q23	gneg
Path11 : 4	289721341	296321341	q24	gpos50	q24	Path11	-	4	True	100100000	106700000	gpos50	0	Path11 : 4	4	q24	gpos75
Path11 : 4	296321341	302805369	q25	gneg	q25	Path11	-	4	True	106700000	108107068	gneg	0	Path11 : 4	4	q25	gneg
Path11 : 4	302805369	309505369	q26	gpos75	q26	Path11	-	4	True	113200000	119900000	gpos75	0	Path11 : 4	4	q26	gpos100
Path11 : 4	309505369	312405369	q27	gneg	q27	Path11	-	4	True	119900000	122800000	gneg	0	Path11 : 4	4	q27	gneg
Path11 : 4	312405369	328105369	q28.1	gpos50	q28	Path11	-	4	True	122800000	127900000	gpos100	0	Path11 : 4	4	q28	gpos100
Path11 : 4	328105369	330205369	q31.1	gneg	q31	Path11	-	4	True	138500000	140600000	gneg	0	Path11 : 4	4	q31.1	gneg
Path11 : 4	330205369	339805369	q31.21	gpos25	q31	Path11	-	4	True	140600000	145900000	gneg	0	Path11 : 4	4	q31.2	gpos25
Path11 : 4	339805369	344205369	q31.3	gneg	q31	Path11	-	4	True	150200000	154600000	gneg	0	Path11 : 4	4	q31.3	gneg
Path11 : 4	344205369	358805369	q32.1	gpos100	q32	Path11	-	4	True	154600000	160800000	gpos100	0	Path11 : 4	4	q32	gpos100
Path11 : 4	358805369	360605369	q33	gneg	q33	Path11	-	4	True	169200000	171000000	gneg	0	Path11 : 4	4	q33	gneg
Path11 : 4	360605369	371905369	q34.1	gpos75	q34	Path11	-	4	True	171000000	175400000	gpos100	0	Path11 : 4	4	q34	gpos100
Path11 : 4	371905369	379801843	q35.1	gneg	q35	Path11	-	4	True	182300000	186200000	gpos25	0	Path11 : 4	4	q35	gneg
Path12 : 5	1	9900001	p15.31	gneg	p15	Path12	+	5	False	6300000	9900000	gneg	0	Path12 : 5	5	p15.3	gneg
Path12 : 5	9900001	15000001	p15.2	gpos50	p15	Path12	+	5	False	9900000	15000000	gneg	0	Path12 : 5	5	p15.2	gpos75
Path12 : 5	15000001	18400001	p15.1	gneg	p15	Path12	+	5	False	15000000	18400000	gneg	0	Path12 : 5	5	p15.1	gneg
Path12 : 5	18400001	28900001	p14.1	gpos100	p14	Path12	+	5	False	24600000	28900000	gpos100	0	Path12 : 5	5	p14	gpos100
Path12 : 5	28900001	42500001	p13.1	gneg	p13	Path12	+	5	False	38400000	42500000	gneg	0	Path12 : 5	5	p13	gneg
Path12 : 5	42500001	46100001	p12	gpos50	p12	Path12	+	5	False	42500000	46100000	gpos50	0	Path12 : 5	5	p12	gpos50
Path12 : 5	46100001	48800001	p11	acen	p11	Path12	+	5	False	46100000	48800000	acen	0	Path12 : 5	5	p11	acen
Path12 : 5	48800001	51400001	q11.1	acen	q11	Path12	+	5	False	48800000	51400000	acen	0	Path12 : 5	5	q11.1	acen
Path12 : 5	51400001	59600001	q11.2	gneg	q11	Path12	+	5	False	51400000	59600000	acen	0	Path12 : 5	5	q11.2	gneg
Path12 : 5	59600001	67400001	q12.3	gpos75	q12	Path12	+	5	False	63900000	67400000	gpos75	0	Path12 : 5	5	q12	gpos75
Path12 : 5	67400001	77600001	q13.3	gneg	q13	Path12	+	5	False	74000000	77600000	gneg	0	Path12 : 5	5	q13	gneg
Path12 : 5	77600001	93000001	q14.3	gpos100	q14	Path12	+	5	False	83500000	93000000	gpos50	0	Path12 : 5	5	q14	gpos100
Path12 : 5	93000001	98900001	q15	gneg	q15	Path12	+	5	False	93000000	98900000	gneg	0	Path12 : 5	5	q15	gneg
Path12 : 5	98900001	110200001	q21.3	gpos100	q21	Path12	+	5	False	105100000	110200000	gpos100	0	Path12 : 5	5	q21	gpos100
Path12 : 5	110200001	115900001	q22.3	gneg	q22	Path12	+	5	False	113800000	115900000	gneg	0	Path12 : 5	5	q22	gneg
Path12 : 5	115900001	131200001	q23.3	gpos100	q23	Path12	+	5	False	127900000	131200000	gpos100	0	Path12 : 5	5	q23	gpos100
Path12 : 5	131200001	145100001	q31.3	gneg	q31	Path12	+	5	False	140100000	145100000	gneg	0	Path12 : 5	5	q31	gneg
Path12 : 5	145100001	150399999	q32	gpos75	q32	Path12	+	5	True	147063362	150400000	gpos75	0	Path12 : 5	5	q32	gpos25
Path12 : 5	150399999	160499999	q33.3	gneg	q33	Path12	+	5	True	156300000	160500000	gneg	0	Path12 : 5	5	q33	gneg
Path12 : 5	160499999	168999999	q34	gpos100	q34	Path12	+	5	True	160500000	169000000	gpos100	0	Path12 : 5	5	q34	gpos100
Path12 : 5	168999999	181472713	q35.3	gneg	q35	Path12	+	5	True	177100000	181472714	gneg	0	Path12 : 5	5	q35	gneg
Path15 : der(5)t(5;16)	1	9900001	p15.33	gneg	p15	Path15	-	5	True	0	4400000	gneg	0	Path15 : (5;16)	5	p15.3	gneg
Path15 : der(5)t(5;16)	9900001	15000001	p15.2	gpos50	p15	Path15	-	5	True	9900000	15000000	gneg	0	Path15 : (5;16)	5	p15.2	gpos75
Path15 : der(5)t(5;16)	15000001	18400001	p15.1	gneg	p15	Path15	-	5	True	15000000	18400000	gneg	0	Path15 : (5;16)	5	p15.1	gneg
Path15 : der(5)t(5;16)	18400001	28900001	p14.3	gpos100	p14	Path15	-	5	True	18400000	23300000	gpos100	0	Path15 : (5;16)	5	p14	gpos100
Path15 : der(5)t(5;16)	28900001	42500001	p13.3	gneg	p13	Path15	-	5	True	28900000	33800000	gneg	0	Path15 : (5;16)	5	p13	gneg
Path15 : der(5)t(5;16)	42500001	46100001	p12	gpos50	p12	Path15	-	5	True	42500000	46100000	gpos50	0	Path15 : (5;16)	5	p12	gpos50
Path15 : der(5)t(5;16)	46100001	48800001	p11	acen	p11	Path15	-	5	True	46100000	48800000	acen	0	Path15 : (5;16)	5	p11	acen
Path15 : der(5)t(5;16)	48800001	51400001	q11.1	acen	q11	Path15	-	5	True	48800000	51400000	acen	0	Path15 : (5;16)	5	q11.1	acen
Path15 : der(5)t(5;16)	51400001	59600001	q11.2	gneg	q11	Path15	-	5	True	51400000	59600000	acen	0	Path15 : (5;16)	5	q11.2	gneg
Path15 : der(5)t(5;16)	59600001	67400001	q12.1	gpos75	q12	Path15	-	5	True	59600000	63600000	gpos75	0	Path15 : (5;16)	5	q12	gpos75
Path15 : der(5)t(5;16)	67400001	77600001	q13.1	gneg	q13	Path15	-	5	True	67400000	69100000	gneg	0	Path15 : (5;16)	5	q13	gneg
Path15 : der(5)t(5;16)	77600001	93000001	q14.1	gpos50	q14	Path15	-	5	True	77600000	82100000	gpos100	0	Path15 : (5;16)	5	q14	gpos100
Path15 : der(5)t(5;16)	93000001	98900001	q15	gneg	q15	Path15	-	5	True	93000000	98900000	gneg	0	Path15 : (5;16)	5	q15	gneg
Path15 : der(5)t(5;16)	98900001	110200001	q21.1	gpos100	q21	Path15	-	5	True	98900000	103400000	gpos100	0	Path15 : (5;16)	5	q21	gpos100
Path15 : der(5)t(5;16)	110200001	115900001	q22.1	gneg	q22	Path15	-	5	True	110200000	112200000	gneg	0	Path15 : (5;16)	5	q22	gneg
Path15 : der(5)t(5;16)	115900001	131200001	q23.1	gpos100	q23	Path15	-	5	True	115900000	122100000	gpos100	0	Path15 : (5;16)	5	q23	gpos100
Path15 : der(5)t(5;16)	131200001	145100001	q31.1	gneg	q31	Path15	-	5	True	131200000	136900000	gneg	0	Path15 : (5;16)	5	q31	gneg
Path15 : der(5)t(5;16)	145100001	146340194	q32	gpos75	q32	Path15	-	5	True	145100000	146340193	gpos75	0	Path15 : (5;16)	5	q32	gpos25
Path15 : der(5)t(5;16)	146340194	152797415	q21	gpos100	q21	Path15	-	16	True	60142778	60753805	gpos100	0	Path15 : (5;16)	5	q21	gpos100
Path15 : der(5)t(5;16)	152797415	160297415	q22.1	gneg	q22	Path15	-	16	True	66600000	70800000	gneg	0	Path15 : (5;16)	5	q22	gneg
Path15 : der(5)t(5;16)	160297415	170297415	q23.1	gpos75	q23	Path15	-	16	True	74100000	79200000	gpos50	0	Path15 : (5;16)	5	q23	gpos100
Path15 : der(5)t(5;16)	170297415	176422166	q24.1	gneg	q24	Path15	-	16	True	84100000	87000000	gneg	0	Path15 : (5;16)	5	q24	gneg
Path16 : 6	1	7100001	p25.1	gneg	p25	Path16	+	6	False	4200000	7100000	gneg	0	Path16 : 6	6	p25	gneg
Path16 : 6	7100001	13400001	p24.1	gpos25	p24	Path16	+	6	False	11600000	13400000	gpos50	0	Path16 : 6	6	p24	gpos50
Path16 : 6	13400001	15200001	p23	gneg	p23	Path16	+	6	False	13400000	15200000	gneg	0	Path16 : 6	6	p23	gneg
Path16 : 6	15200001	30500001	p22.1	gpos50	p22	Path16	+	6	False	27100000	30500000	gpos75	0	Path16 : 6	6	p22	gpos75
Path16 : 6	30500001	36600001	p21.31	gneg	p21	Path16	+	6	False	33500000	36600000	gneg	0	Path16 : 6	6	p21.3	gneg
Path16 : 6	36600001	40500001	p21.2	gpos25	p21	Path16	+	6	False	36600000	40500000	gneg	0	Path16 : 6	6	p21.2	gpos25
Path16 : 6	40500001	46200001	p21.1	gneg	p21	Path16	+	6	False	40500000	46200000	gneg	0	Path16 : 6	6	p21.1	gneg
Path16 : 6	46200001	57200001	p12.1	gpos100	p12	Path16	+	6	False	53000000	57200000	gpos100	0	Path16 : 6	6	p12	gpos75
Path16 : 6	57200001	58500001	p11.2	gneg	p11	Path16	+	6	False	57200000	58500000	acen	0	Path16 : 6	6	p11.2	gneg
Path16 : 6	58500001	59800001	p11.1	acen	p11	Path16	+	6	False	58500000	59800000	acen	0	Path16 : 6	6	p11.1	acen
Path16 : 6	59800001	62700001	q11.2	gneg	q11	Path16	+	6	False	62600000	62700000	acen	0	Path16 : 6	6	q11	acen
Path16 : 6	62700001	69200001	q12	gpos100	q12	Path16	+	6	False	62700000	69200000	gpos100	0	Path16 : 6	6	q12	gpos75
Path16 : 6	69200001	75200001	q13	gneg	q13	Path16	+	6	False	69200000	75200000	gneg	0	Path16 : 6	6	q13	gneg
Path16 : 6	75200001	87300000	q14.3	gpos50	q14	Path16	+	6	True	86638521	87300000	gpos50	0	Path16 : 6	6	q14	gpos75
Path16 : 6	87300000	92499999	q15	gneg	q15	Path16	+	6	True	87876916	92500000	gneg	0	Path16 : 6	6	q15	gneg
Path16 : 6	92499999	104999999	q16.3	gpos100	q16	Path16	+	6	True	100000000	105000000	gpos100	0	Path16 : 6	6	q16	gpos100
Path16 : 6	104999999	114199999	q21	gneg	q21	Path16	+	6	True	105000000	114200000	gneg	0	Path16 : 6	6	q21	gneg
Path16 : 6	114199999	129999999	q22.33	gpos75	q22	Path16	+	6	True	126800000	130000000	gpos75	0	Path16 : 6	6	q22	gpos100
Path16 : 6	129999999	138299999	q23.3	gneg	q23	Path16	+	6	True	134700000	138300000	gneg	0	Path16 : 6	6	q23	gneg
Path16 : 6	138299999	148499999	q24.3	gpos75	q24	Path16	+	6	True	145100000	148500000	gpos75	0	Path16 : 6	6	q24	gpos100
Path16 : 6	148499999	160599999	q25.3	gneg	q25	Path16	+	6	True	155200000	160600000	gneg	0	Path16 : 6	6	q25	gneg
Path16 : 6	160599999	164099999	q26	gpos50	q26	Path16	+	6	True	160600000	164100000	gpos50	0	Path16 : 6	6	q26	gpos100
Path16 : 6	164099999	170739896	q27	gneg	q27	Path16	+	6	True	164100000	170739897	gneg	0	Path16 : 6	6	q27	gneg
Path17 : 6	1	7100001	p25.3	gneg	p25	Path17	-	6	True	0	2300000	gneg	0	Path17 : 6	6	p25	gneg
Path17 : 6	7100001	13400001	p24.3	gpos50	p24	Path17	-	6	True	7100000	10600000	gpos25	0	Path17 : 6	6	p24	gpos50
Path17 : 6	13400001	15200001	p23	gneg	p23	Path17	-	6	True	13400000	15200000	gneg	0	Path17 : 6	6	p23	gneg
Path17 : 6	15200001	30500001	p22.3	gpos75	p22	Path17	-	6	True	15200000	25200000	gpos50	0	Path17 : 6	6	p22	gpos75
Path17 : 6	30500001	36600001	p21.33	gneg	p21	Path17	-	6	True	30500000	32100000	gneg	0	Path17 : 6	6	p21.3	gneg
Path17 : 6	36600001	40500001	p21.2	gpos25	p21	Path17	-	6	True	36600000	40500000	gneg	0	Path17 : 6	6	p21.2	gpos25
Path17 : 6	40500001	46200001	p21.1	gneg	p21	Path17	-	6	True	40500000	46200000	gneg	0	Path17 : 6	6	p21.1	gneg
Path17 : 6	46200001	57200001	p12.3	gpos100	p12	Path17	-	6	True	46200000	51800000	gpos100	0	Path17 : 6	6	p12	gpos75
Path17 : 6	57200001	58500001	p11.2	gneg	p11	Path17	-	6	True	57200000	58500000	acen	0	Path17 : 6	6	p11.2	gneg
Path17 : 6	58500001	59800001	p11.1	acen	p11	Path17	-	6	True	58500000	59800000	acen	0	Path17 : 6	6	p11.1	acen
Path17 : 6	59800001	62700001	q11.1	acen	q11	Path17	-	6	True	59800000	62600000	acen	0	Path17 : 6	6	q11	acen
Path17 : 6	62700001	69200001	q12	gpos100	q12	Path17	-	6	True	62700000	69200000	gpos100	0	Path17 : 6	6	q12	gpos75
Path17 : 6	69200001	75200001	q13	gneg	q13	Path17	-	6	True	69200000	75200000	gneg	0	Path17 : 6	6	q13	gneg
Path17 : 6	75200001	86638521	q14.1	gpos50	q14	Path17	-	6	True	75200000	83200000	gpos50	0	Path17 : 6	6	q14	gpos75
Path17 : 6	86638521	87215436	q15	gneg	q15	Path17	+	6	True	87300000	87876915	gneg	0	Path17 : 6	6	q15	gneg
Path17 : 6	87215436	87876915	q14.3	gpos50	q14	Path17	+	6	True	86638521	87300000	gpos50	0	Path17 : 6	6	q14	gpos75
Path17 : 6	87876915	92499999	q15	gneg	q15	Path17	-	6	True	87876916	92500000	gneg	0	Path17 : 6	6	q15	gneg
Path17 : 6	92499999	104999999	q16.1	gpos100	q16	Path17	-	6	True	92500000	98900000	gpos100	0	Path17 : 6	6	q16	gpos100
Path17 : 6	104999999	114199999	q21	gneg	q21	Path17	-	6	True	105000000	114200000	gneg	0	Path17 : 6	6	q21	gneg
Path17 : 6	114199999	129999999	q22.1	gpos75	q22	Path17	-	6	True	114200000	117900000	gpos75	0	Path17 : 6	6	q22	gpos100
Path17 : 6	129999999	138299999	q23.1	gneg	q23	Path17	-	6	True	130000000	130900000	gneg	0	Path17 : 6	6	q23	gneg
Path17 : 6	138299999	148499999	q24.1	gpos75	q24	Path17	-	6	True	138300000	142200000	gpos75	0	Path17 : 6	6	q24	gpos100
Path17 : 6	148499999	160599999	q25.1	gneg	q25	Path17	-	6	True	148500000	152100000	gneg	0	Path17 : 6	6	q25	gneg
Path17 : 6	160599999	164099999	q26	gpos50	q26	Path17	-	6	True	160600000	164100000	gpos50	0	Path17 : 6	6	q26	gpos100
Path17 : 6	164099999	170739896	q27	gneg	q27	Path17	-	6	False	164100000	170739897	gneg	0	Path17 : 6	6	q27	gneg
Path2 : der(7)t(1;7)	1	7200001	p22.3	gneg	p22	Path2	-	7	True	0	2800000	gneg	0	Path2 : (7;1)	7	p22	gneg
Path2 : der(7)t(1;7)	7200001	20900001	p21.3	gpos100	p21	Path2	-	7	True	7200000	13700000	gpos100	0	Path2 : (7;1)	7	p21	gpos100
Path2 : der(7)t(1;7)	20900001	28800001	p15.3	gneg	p15	Path2	-	7	True	20900000	25500000	gneg	0	Path2 : (7;1)	7	p15	gneg
Path2 : der(7)t(1;7)	28800001	43300001	p14.3	gpos75	p14	Path2	-	7	True	28800000	34900000	gpos75	0	Path2 : (7;1)	7	p14	gpos75
Path2 : der(7)t(1;7)	43300001	45400001	p13	gneg	p13	Path2	-	7	True	43300000	45400000	gneg	0	Path2 : (7;1)	7	p13	gneg
Path2 : der(7)t(1;7)	45400001	53900001	p12.3	gpos75	p12	Path2	-	7	True	45400000	49000000	gpos75	0	Path2 : (7;1)	7	p12	gpos75
Path2 : der(7)t(1;7)	53900001	58100001	p11.2	gneg	p11	Path2	-	7	True	53900000	58100000	acen	0	Path2 : (7;1)	7	p11.2	gneg
Path2 : der(7)t(1;7)	58100001	60100001	p11.1	acen	p11	Path2	-	7	True	58100000	60100000	acen	0	Path2 : (7;1)	7	p11.1	acen
Path2 : der(7)t(1;7)	60100001	62100001	q11.1	acen	q11	Path2	-	7	True	60100000	62100000	acen	0	Path2 : (7;1)	7	q11.1	acen
Path2 : der(7)t(1;7)	62100001	77900001	q11.21	gneg	q11	Path2	-	7	True	62100000	67500000	acen	0	Path2 : (7;1)	7	q11.2	gneg
Path2 : der(7)t(1;7)	77900001	98400001	q21.11	gpos100	q21	Path2	-	7	True	77900000	86700000	gpos75	0	Path2 : (7;1)	7	q21	gpos100
Path2 : der(7)t(1;7)	98400001	107800001	q22.1	gneg	q22	Path2	-	7	True	98400000	104200000	gneg	0	Path2 : (7;1)	7	q22	gneg
Path2 : der(7)t(1;7)	107800001	127500001	q31.1	gpos75	q31	Path2	-	7	True	107800000	115000000	gpos75	0	Path2 : (7;1)	7	q31	gpos100
Path2 : der(7)t(1;7)	127500001	132900001	q32.1	gneg	q32	Path2	-	7	True	127500000	129600000	gneg	0	Path2 : (7;1)	7	q32	gneg
Path2 : der(7)t(1;7)	132900001	138461936	q33	gpos50	q33	Path2	-	7	True	132900000	136596514	gpos50	0	Path2 : (7;1)	7	q33	gpos75
Path2 : der(7)t(1;7)	138461936	141478178	q44	gneg	q44	Path2	-	1	False	245926078	248942320	gneg	0	Path2 : (7;1)	7	q44	gneg
Path3 : der(7)t(1;7)	1	7200001	p22.1	gneg	p22	Path3	+	7	False	4500000	7200000	gneg	0	Path3 : (7;1)	7	p22	gneg
Path3 : der(7)t(1;7)	7200001	20900001	p21.1	gpos100	p21	Path3	+	7	False	16500000	20900000	gpos100	0	Path3 : (7;1)	7	p21	gpos100
Path3 : der(7)t(1;7)	20900001	28800001	p15.1	gneg	p15	Path3	+	7	False	27900000	28800000	gneg	0	Path3 : (7;1)	7	p15	gneg
Path3 : der(7)t(1;7)	28800001	43300001	p14.1	gpos75	p14	Path3	+	7	False	37100000	43300000	gpos75	0	Path3 : (7;1)	7	p14	gpos75
Path3 : der(7)t(1;7)	43300001	45400001	p13	gneg	p13	Path3	+	7	False	43300000	45400000	gneg	0	Path3 : (7;1)	7	p13	gneg
Path3 : der(7)t(1;7)	45400001	53900001	p12.1	gpos75	p12	Path3	+	7	False	50500000	53900000	gpos75	0	Path3 : (7;1)	7	p12	gpos75
Path3 : der(7)t(1;7)	53900001	58100001	p11.2	gneg	p11	Path3	+	7	False	53900000	58100000	acen	0	Path3 : (7;1)	7	p11.2	gneg
Path3 : der(7)t(1;7)	58100001	60100001	p11.1	acen	p11	Path3	+	7	False	58100000	60100000	acen	0	Path3 : (7;1)	7	p11.1	acen
Path3 : der(7)t(1;7)	60100001	62100001	q11.1	acen	q11	Path3	+	7	False	60100000	62100000	acen	0	Path3 : (7;1)	7	q11.1	acen
Path3 : der(7)t(1;7)	62100001	77900001	q11.23	gneg	q11	Path3	+	7	False	72700000	77900000	acen	0	Path3 : (7;1)	7	q11.2	gneg
Path3 : der(7)t(1;7)	77900001	98400001	q21.3	gpos75	q21	Path3	+	7	False	93300000	98400000	gneg	0	Path3 : (7;1)	7	q21	gpos100
Path3 : der(7)t(1;7)	98400001	107800001	q22.3	gneg	q22	Path3	+	7	False	104900000	107800000	gneg	0	Path3 : (7;1)	7	q22	gneg
Path3 : der(7)t(1;7)	107800001	127500001	q31.33	gpos75	q31	Path3	+	7	False	124100000	127500000	gpos75	0	Path3 : (7;1)	7	q31	gpos100
Path3 : der(7)t(1;7)	127500001	132900001	q32.3	gneg	q32	Path3	+	7	False	130800000	132900000	gneg	0	Path3 : (7;1)	7	q32	gneg
Path3 : der(7)t(1;7)	132900001	136596515	q33	gpos50	q33	Path3	+	7	False	132900000	136596514	gpos50	0	Path3 : (7;1)	7	q33	gpos75
Path3 : der(7)t(1;7)	136596515	138066928	q44	gneg	q44	Path3	+	1	True	244455664	245926077	gneg	0	Path3 : (7;1)	7	q44	gneg
Path3 : der(7)t(1;7)	138066928	138104991	q33	gpos50	q33	Path3	+	7	True	138461937	138500000	gpos50	0	Path3 : (7;1)	7	q33	gpos75
Path3 : der(7)t(1;7)	138104991	143004991	q34	gneg	q34	Path3	+	7	True	138500000	143400000	gneg	0	Path3 : (7;1)	7	q34	gneg
Path3 : der(7)t(1;7)	143004991	147804989	q35	gpos75	q35	Path3	+	7	True	147556998	148200000	gpos75	0	Path3 : (7;1)	7	q35	gpos100
Path3 : der(7)t(1;7)	147804989	158939973	q36.3	gneg	q36	Path3	+	7	True	155200000	159334984	gneg	0	Path3 : (7;1)	7	q36	gneg
Path18 : 8	1	12800001	p23.1	gneg	p23	Path18	+	8	False	6300000	12800000	gneg	0	Path18 : 8	8	p23	gneg
Path18 : 8	12800001	19200001	p22	gpos100	p22	Path18	+	8	False	12800000	19200000	gpos100	0	Path18 : 8	8	p22	gpos100
Path18 : 8	19200001	29000001	p21.1	gneg	p21	Path18	+	8	False	27500000	29000000	gneg	0	Path18 : 8	8	p21	gneg
Path18 : 8	29000001	36700001	p12	gpos75	p12	Path18	+	8	False	29000000	36700000	gpos75	0	Path18 : 8	8	p12	gpos75
Path18 : 8	36700001	43200001	p11.21	gneg	p11	Path18	+	8	False	39900000	43200000	acen	0	Path18 : 8	8	p11.2	gneg
Path18 : 8	43200001	45200001	p11.1	acen	p11	Path18	+	8	False	43200000	45200000	acen	0	Path18 : 8	8	p11.1	acen
Path18 : 8	45200001	47200001	q11.1	acen	q11	Path18	+	8	False	45200000	47200000	acen	0	Path18 : 8	8	q11.1	acen
